"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"63301","Saint Charles","MO","St. Louis","Saint Charles",446,179900,185400,184900,178200,174900,179900,175000,179900,178450,174900,169900,174900,161700,159900,155000,149900,149900,150000,145750,139900,142200,139900,141900,139900,144450,144900,149900,149950,154900,149900,145000,150000,159900,156805,157500,155900,160622.5,162900,168869,173500,174900,179000,165000,165000,169900,169900,170000,168400,164900,169900,174900,178200,169900,159900,159750,159900,154900,156900,151950,159900,159900,159900,159900,162871,169450,168450,164625,159900,159450,159900,159900,163500,164250,164900,164950,170000,169900,170000,164900,167500,173900,169900,169900,167500,169900,179900,189900,198500,196000,199900,199900,209900,204900,199900,199900,214900,222400,224900
"28540","Jacksonville","NC","Jacksonville","Onslow",447,174950,174700,174700,169900,169450,168950,164999,162680,161000,159900,159900,158900,155900,154950,160000,159900,158900,157900,158950,158950,156900,156000,156900,152000,155000,153750,156000,156900,152500,149900,149949.5,149900,152000,149900,149950,152900,152000,150000,149900,149450,148950,148000,146900,149500,149900,149900,152900,146500,149900,144900,141900,141450,139000,137000,132900,133000,132900,126900,125000,124900,126400,125000,125000,125000,125000,125900,125000,122000,119700,121000,121950,119950,122000,120000,122950,125000,120000,124000,122500,119900,119900,119900,119900,119900,118900,119900,119900,124900,125500,126950,124975,127200,127900,129000,128450,129500,129250,129000
"92563","Murrieta","CA","Riverside","Riverside",447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314499.5,319000,315000,310000,326000,315000,321950,321950,325000,324990,324900,325000,324900,320000,319900,319900,325000,325000,324900,325000,326000,329000,325000,339900,340000,339700,349450,349999,356945,349999,362900,366990,366990,364075,365000,364950,368717.5,370000,375000,370000,374891,375700,379900,385000,388037,379895,372000,379900,386495,385000,393245,398900
"76051","Grapevine","TX","Dallas-Fort Worth","Tarrant",449,220000,215000,215000,209900,205000,200949.5,209500,204000,199999.5,199900,199900,194500,190200,186000,188450,191000,199500,199900,199500,194900,199000,199700,192000,191000,199900,199000,198450,197250,198750,189450,189900,195900,192450,199900,209000,199900,2e+05,216900,227000,226000,223900,219700,219999,229750,220000,224900,225000,228000,249995,239000,235000,238388.5,239950,239450,248950,267000,245000,245000,250000,277000,254700,275000,284000,283000,279900,273200,269000,269000,269900,285000,290000,289500,313250,317000,302400,299000,298900,287500,295000,314949.5,319000,319000,315000,345000,334949.5,349000,349450,349000,345000,342450,339000,331450,324900,319900,328450,325000,329950,331450
"27106","Winston-Salem","NC","Winston-Salem","Forsyth",450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156000,159500,159500,159900,154900,154900,154000,149900,145000,145000,139450,139000,139900,137500,141125,149200,151950,150000,150000,149900,150000,149900,157000,151000,157000,152750,149950,154900,153500,159900,158700,159900,159500,159500,159500,149900,149900,152500,152500,150000,159900,159900,159900,165000,164900,169900,174900,167750,175000,172000,179900,180000,175000,170450,164950,163900,155000,154900,149900,154000,159000,154500,159900
"29579","Forestbrook","SC","Myrtle Beach","Horry",450,,,,,,,,,,,,,,,,,,,,,,,,,149901,151500,149999,149900,149900,149900,149900,157900,151500,158400,159900,165450,164900,166917.5,164994.5,167400,169600,169900,169900,169900,169990,177072.5,176990,176000,177995,177750,179445,185000,184900,186995,184900,179900,194700,196990,197900,199900,199650,197900,188900,186750,189900,184900,189900,197000,197900,202445,212445,211990,216445,218900,219900,219900,222137.5,220877.5,217500,214900,209990,213249,215300,213749,218400,220990,222245,219900,217900,219910,222900,224900,226450,229000,226070,229450,229900,229900
"94553","Martinez","CA","San Francisco","Contra Costa",452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,399900,382000,419950,423500,439946,435000,435000,429000,449950,419900,446000,479900,472450,474900,489000,489000,489000,525000,527500,513675,499949,499000,499888,495500,479950,525000,530000,539900,524000,499475,525000,532500,527000,507500,499900,495000,549000,565000,565000,579000,565000,585000,557500,544500,539000,540000,549000,555000,565000,560000,559000
"29588","Socastee","SC","Myrtle Beach","Horry",453,172999,172949.5,169900,169900,168950,168900,164921,164900,159900,158000,155000,150325,154000,150000,149900,149995,149900,152700,149900,149900,149900,149000,144900,159900,146700,144900,147900,145400,145000,145000,144900,145000,146850,149900,153535,154900,155000,155000,154900,156269,155000,159000,155450,152950,155000,159900,160950,159990,159990,164999,164900,164900,166990,167360,168900,167450,167900,166995,165250,164900,168900,168950,164948.5,169900,174900,169900,171900,174900,179000,175000,174900,174950,177450,176900,178197.5,176000,176450,177999,177000,174900,174977.5,177000,174900,175000,179000,179875,179900,184499,181940,186768,187200,187950,187950,183700,182500,184999,185000,187900
"29483","Summerville","SC","Charleston","Dorchester",454,154950,154900,150000,149900,156900,154900,149900,149900,154900,153450,151495,156000,153945,151000,149900,149758.5,150995,156900,157650,155990,149945,149900,146990,149900,145990,150000,148995,145745,140000,144020,148605.5,144990,139990,139990,156990,163445,166990,167595,168490,167340,172240,175755,175000,178700,175995,182500,182990,189900,182995,188195,184612.5,187990,189990,191995,189990,194900,196477.5,190195,195582.5,192990,195227.5,199500,2e+05,207535,205165,207440,209895,216900,207232.5,201500,204345,206965,232762.5,218000,218900,221900,223900,219900,219900,210000,208145,209900,210457.5,210457.5,206280,209900,214750,224900,215000,219900,219990,224900,234950,238990,241990,242500,248995,246990
"77373","Spring","TX","Houston","Harris",455,94900,91950,94950,95000,96900,95000,94900,94900,95000,91700,90900,89999,93000,92900,89900,89900,89945,94600,94900,97500,96500,92900,89900,89000,89900,87250,86750,85000,85000,84700,84900,85000,84900,84900,92000,98750,98250,92000,99500,101000,107995,110000,110000,109987,113900,112750,112500,114950,114950,114250,115000,117250,124999.5,131950,129250,129700,123000,119900,119900,123949.5,123949.5,120000,127000,128000,125000,128450,129900,134900,129900,133000,130000,134000,135700,135000,135000,137000,135000,139900,139999.5,143200.5,139900,139900,137700,135000,140000,144900,143900,145000,147000,149995,149900,151600,150000,149900,150000,150000,150000,150000
