"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"10550","Mount Vernon","NY","New York","Westchester",131,369500,362000,350000,349950,349000,349000,369000,349500,350000,350000,349000,327500,315000,299949.5,3e+05,299999,319000,320000,329000,334500,354500,350000,322000,324000,329000,330000,329000,334000,339000,329277.5,329555,320000,305000,310000,305007,299950,299950,3e+05,3e+05,3e+05,299900,299000,299000,299000,299000,3e+05,310000,305000,297500,299000,299500,299499.5,299999,3e+05,312000,339000,325000,325000,334000,334000,329000,325000,325000,340000,335000,325000,325000,330000,330000,325000,329000,329000,312000,325000,329000,329500,325000,325000,325000,332500,349450,325000,324950,284625,299500,300750,310000,310000,349000,349500,367500,354500,345000,380000,380000,380000,372273,365000
"53216","Milwaukee","WI","Milwaukee","Milwaukee",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55450,62000,65000,65000,65000,64950,67410,65000,69900,61000,66750,58900,59450,69900
"10465","New York","NY","New York","Bronx",133,485000,499000,525000,529000,519000,497000,499000,499000,525000,525000,507000,499000,499000,472000,479000,474950,494000,499000,499000,499000,499000,499000,499000,499000,499000,479000,479000,479000,499000,494000,489000,498000,479000,479000,479000,499000,499000,499000,499000,499000,549000,559000,559000,559000,569000,572500,564000,529000,529000,539000,549000,539000,559000,599450,579000,572000,575000,579000,579000,579000,579000,579000,579000,575000,579000,599000,649000,639000,599000,599000,597000,599000,585000,549000,549000,574000,579000,579000,599000,598500,599000,599000,625000,649000,649000,649000,649000,649000,659000,669000,682000,679000,675000,672000,684500,680000,675000,689000
"99508","Anchorage","AK","Anchorage","Anchorage",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372250,380000,369000,359900,372250,369500,386500,372000,372450,354950,354900,397450,384500,433000,398000,398000,389900,389900,374450,385000,354950,355000,380000,385000,407450,385000
"29582","North Myrtle Beach","SC","Myrtle Beach","Horry",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000,399999,389749.5,389749.5,412499.5,399450,399949.5,431950,424900,439450,449950,450000,489000,554725,499900,499900,499900,499900,499450,499000,492450,484900,484900,499000,499000,499450,524949.5,499900,499900,499900,524949.5,499900,524949.5
"11358","New York","NY","New York","Queens",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000,999000,973000,1100000,1043444,980000,1060000,1090000,1190000,1124444,1214000,1230000,1210000,1324000,1348500,1348500,1348000,1300000,1349000,1324000,1348000,1319000,1439000,1439000,1520000,1510000,1444000,1444000,1399000,1399000,1364500,1349000,1366500,1366500,1399000,1375000
"12010","Town of Amsterdam","NY","Amsterdam","Montgomery",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59000,59000,57450,59900,59900,64900,61950,59000,54900,54950,49000,53000,59000,55000,58124,59900,65000,65500,70000,65000,59900,66750,65000
"90002","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472000,465000,434500,459000,475000,479000,479450,479000,475000,469000,437500,449500,449000,457500,465000
"60624","Chicago","IL","Chicago","Cook",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,104450,120204,125000,120408,120154,129000,139450,129900,129900,139450,155000
"34238","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302450,314950,318950,318950,329000,319450,329450,325950,324900,324900,324900,324900,324900,325000,327000,330000,339000,333900,332400,329000,329000,323800,327500,322919,322338,322919,319900,321900,325000
