"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"07753","Neptune","NJ","New York","Monmouth",437,289000,292000,289500,287000,290000,285000,281900,269450,263000,259900,259900,250000,254000,250000,255500,259900,259900,259000,259250,259500,239900,239000,230000,230000,226000,232450,234950,225000,225000,255000,252500,222000,225000,216500,225000,215000,210000,214950,214950,229875,253900,259900,275000,257500,252500,259900,270000,250000,226000,225000,239900,225000,239949.5,239949.5,250000,254999,254900,253900,247400,239900,246999,246999,265000,249900,248250,248250,249900,257900,250000,253950,269900,269900,267450,249900,249950,272400,264900,269000,264000,250000,242450,239900,240000,239450,239900,224900,232450,232450,229900,230000,230000,245000,220900,219900,219950,224900,215950,219900
"34119","Naples","FL","Naples","Collier",438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,279500,299450,267000,265000,279900,279900,279000,274900,269999,269999,277000,285900,275400,312250,321280,308906.5,285000,299450,285000,274900,269250,269900,268000,269900,270000,263500,269000,269950,279000,282450,280200,274900,269400,269000,271650,279000,269900,272400,274000,279900,272900,274900,279900,279200
"48105","Ann Arbor","MI","Ann Arbor","Washtenaw",439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239800,239850,274900,259900,249900,256000,245000,249900,249900,249900,254450,235000,230000,250000,285000,299499.5,324900,294400,289450,282000,299750,315000,299900,287500,285000,265000,265000,244950,279000,289200,284450,289450
"85704","Tucson","AZ","Tucson","Pima",440,182500,185000,179900,185000,172400,160000,152450,149950,149950,150000,145000,149500,144900,138500,137900,137900,138750,136900,134900,121250,123500,129800,124000,133900,129250,127450,126500,124500,119900,114900,114900,112000,127200,143000,149450,150000,150000,139840,135000,145000,139950,134900,132500,134900,142000,145000,143525,139000,139500,142500,139900,139000,135000,132500,124900,126000,139000,140000,144950,145000,147450,155000,150000,145000,145750,148750,149000,153000,145000,146900,154900,149450,154945,154900,152250,153500,149950,154900,149900,148700,144900,155000,159000,162500,161200,154900,159000,171500,175000,175000,162000,149900,149700,151450,159950,159400,168000,159900
"33016","Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000,99900,99900,99900,99900,105000,110000,109900,108900,112500,112500,117000,119000,119450,114995,122000,120000,111900,115000,119900,119950,120000,125000,126700,127000,128000,125350,129000,130000,140000,135500,139000,140000,140000,145000,148500,148000,149900,150000,150000,149900,150000,150000,149900,150000,160000,160000,159450,159900,160000,160000,165000
"33428","Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92500,89000,92250,92000,88450,86450,96900,99700,1e+05,109000,95500,97900,102500,109000,106750,107000,107000,110000,105000,115000,115000,110000,125000,120000,120000,120000,125000,125425,129450,117000,120000,124900,124900,125000,130000,130000,130000,129900,129900,129950,133200,139000,134900,135000,139000,139000,135000,137000,139000,142000,145000,145000
"29577","Myrtle Beach","SC","Myrtle Beach","Horry",443,130000,127500,128000,124910.5,124910.5,119900,119900,122200,120500,119900,119000,115450,114500,114000,109900,109900,109700,114950,115700,112500,110000,110000,99999,109900,114900,109900,109900,109800,111950,110000,114900,105250,105000,109000,109000,110000,110000,109690,109900,109900,110000,109900,114900,115250,115900,114900,114900,117900,117900,114900,114900,114900,117950,118000,117900,110000,117500,117000,114900,114900,112000,112100,110250,114700,112500,116500,117695,115000,117900,125000,124650,120000,119900,124500,120000,124900,125000,124000,124900,124900,124900,124900,124900,124900,129000,127250,128300,128900,129500,129900,129900,129900,132000,129900,129990,129900,129900,129000
"74136","Tulsa","OK","Tulsa","Tulsa",444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000,42500,42500,42500,42500,42500,45500,45000,42000,43500,45500,40000,39000,39450,39000,40000,40000,45000,45500,50750,57400,49750,46000,48350,48700,43621,43310.5,42750,42250,42500,39900,41000,40000,43500,45000,46900,45500,45500,48500,48250,49999,48500,48500,48500,48500,46750,49200,49200,49900,48250,46000,47500,46000,45000,49000,49000,47700
"22801","Harrisonburg","VA","Harrisonburg","Harrisonburg City",445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200900,194200,177400,188250,188750,193500,193500,212400,215900,222900,219400,219400,215900,215900,219150,218400,211750,213000
"32127","Port Orange","FL","Daytona Beach","Volusia",446,309000,349900,349000,322400,322400,338900,324900,299450,274900,299900,259900,235250,231900,249000,249949.5,250000,249450,275000,279900,289000,279450,282400,271000,249999.5,259900,271000,269922.5,264900,264900,299900,275000,266400,250000,249999.5,259250,267900,289550,287100,289550,279900,289900,294450,323000,325000,325000,325000,325000,329000,329000,329900,329250,319000,319000,309000,325000,317400,310000,309000,321917.5,319497.5,324835,319497.5,309000,3e+05,317500,317900,329000,335000,329000,329000,324900,318250,324900,329000,329000,329000,329000,329900,324850,324700,322900,339000,324800,339900,319000,330000,330000,325000,327000,340900,354900,372450,369900,379900,374900,364950,365500,365500
"60653","Chicago","IL","Chicago","Cook",447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,116900,117950,119900,130000,135750,150500,147200,149500,142500,139900,150000,153500,149900,149700,154900,159000,175000,175000,154900,159400,159800,165000,177840,179500,184700,201875,209900,209900,209950,215000,215000,219000,224900,224500,224700,229000
"94608","Oakland","CA","San Francisco","Alameda",448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494000,499000,499000,499000,549000,495000,499000,479000,495000,519000,522000,525000,525000,549000,518000,549000,512000,559000,564999,559000,585000,595000,579000,593500,598000,599000,598000,549444,499000,499000,538500,579000,584000
"97217","Portland","OR","Portland","Multnomah",449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349900,349950,359900,339900,319777,329900,377500,419900,385000,385000,385000,392495,375000,334638.5,329777,315526,319526,369000,350000,385000,385000,399700,349975,372500
"08902","North Brunswick","NJ","New York","Middlesex",450,245250,246500,247500,248500,249500,247750,239900,229900,222450,216500,218950,212500,207000,204950,215000,197500,199000,202250,202200,199500,195000,195000,199900,199000,199000,187900,199000,193900,183700,189900,182250,179900,175000,174900,175000,179900,179000,199900,207000,210900,221500,218000,2e+05,199950,212950,199950,194500,182250,175950,187650,186875,199000,209000,199900,193700,203450,199500,199000,199900,199000,197200,185000,199900,210000,202450,194950,209900,215950,2e+05,199800,192250,198900,217000,215000,218900,219500,219949.5,219999,237900,239900,230000,229000,212500,212500,219450,212757.5,213950,213800,220000,219900,219925,219950,222500,222750,223000,221000,225000,218000
"33172","Fountainbleau","FL","Miami-Fort Lauderdale","Miami-Dade",451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,134900,138000,139000,139000,138500,139000,139450,139950,139999.5,145000,145000,150500,156450,159900,157000,163900,160000,163450,160000,155900,155500,156000,159900,159658.5,154400,159000,151500,159950,164900,165000,163000,163000,167450,165000,169900,177500,175500,180000,179900,180000,183000,184250,185000,186057,189000,182500,185000,185000,185000,185000,189999,190000
"96753","Kihei","HI","Kahului","Maui",452,,,,,,,,,,,,,,,,,,,,,,,,,,,,459000,418500,424900,449000,435750,447500,449000,479000,479250,469950,492200,499000,530200,549925,560000,549000,549900,565000,525000,525000,549500,580000,587000,589000,589000,599000,572250,579000,549999,550000,550000,530000,537000,525000,525000,524900,550000,515000,520000,523950,519500,498000,495000,499000,524950,545000,537000,529500,524900,525000,525000,532500,511000,529250,579000,549000,576100,579700,569450,549000,549000,569000,559000,575000,562500,549000,589900,589000,599900,599000,599000
