"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-02-28,"10025","NY","New York","New York","New York",0,3649,-0.008693289866884,-0.0232869379014989,-0.0235483007760235,923
2018-02-28,"60657","IL","Chicago","Cook","Chicago",1,3306,0,-0.0383944153577661,-0.0361516034985423,3317
2018-02-28,"10023","NY","New York","New York","New York",2,3846,-0.01003861003861,-0.0331825037707391,-0.0218718209562564,1398
2018-02-28,"75070","TX","Dallas-Fort Worth","Collin","McKinney",3,1932,-0.00258131130614352,-0.00617283950617284,-0.0102459016393443,27611
2018-02-28,"77494","TX","Houston","Fort Bend","Cinco Ranch",4,2200,0.00410771337288909,0.0128913443830571,0.0251630941286114,31105
2018-02-28,"60614","IL","Chicago","Cook","Chicago",5,5184,0.000772200772200772,-0.0204081632653061,-0.0642599277978339,4692
2018-02-28,"79936","TX","El Paso","El Paso","El Paso",6,1006,-0.00099304865938431,0.004995004995005,0.00902708124373119,29274
2018-02-28,"77084","TX","Houston","Harris","Houston",7,1449,0.0020746887966805,0.00694927032661571,0.00625,25578
2018-02-28,"10002","NY","New York","New York","New York",8,4227,-0.00983836964160225,-0.0338285714285714,-0.0109967243799719,264
2018-02-28,"10467","NY","New York","Bronx","New York",9,1834,-0.00108932461873638,0.00163844893500819,0.0813679245283019,1257
2018-02-28,"60640","IL","Chicago","Cook","Chicago",10,2319,-0.0127713920817369,-0.0417355371900826,-0.0580828594638505,2055
2018-02-28,"77449","TX","Houston","Harris","Houston",11,1447,0.0013840830449827,0.0062586926286509,0.0069589422407794,31637
2018-02-28,"94109","CA","San Francisco","San Francisco","San Francisco",12,5949,0.00202122283981809,0.0263975155279503,0.000504540867810293,762
2018-02-28,"11226","NY","New York","Kings","New York",13,2474,0.000404367165386171,0.0126893164142448,0.0403700588730025,1588
2018-02-28,"10016","NY","New York","New York","New York",14,3907,-0.0168595873175642,-0.0482338611449452,0.00179487179487179,1202
2018-02-28,"11375","NY","New York","Queens","New York",15,2782,-0.0193866760662672,-0.0309996516893069,0.049811320754717,5358
2018-02-28,"11235","NY","New York","Kings","New York",16,2404,-0.0033167495854063,-0.00124636476942252,-0.00455486542443064,2682
2018-02-28,"37013","TN","Nashville","Davidson","Nashville",17,1506,0.00132978723404255,0.00534045393858478,0.0386206896551724,19113
2018-02-28,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",18,2785,0.00541516245487365,0.0167944505293903,0.0703305149884704,9314
2018-02-28,"60647","IL","Chicago","Cook","Chicago",19,2019,-0.00296296296296296,-0.0179961089494163,-0.00639763779527559,5630
2018-02-28,"37211","TN","Nashville","Davidson","Nashville",20,1640,-0.000609384521633151,0.00244498777506112,0.0526315789473684,15797
2018-02-28,"10009","NY","New York","New York","New York",21,4057,-0.00855327468230694,-0.0367996201329535,-0.0160077613388309,339
2018-02-28,"78660","TX","Austin","Travis","Pflugerville",22,1632,-0.00244498777506112,-0.0048780487804878,-0.00970873786407767,22429
2018-02-28,"60618","IL","Chicago","Cook","Chicago",23,2104,-0.0028436018957346,-0.0168224299065421,-0.0348623853211009,8001
2018-02-28,"10029","NY","New York","New York","New York",24,3195,-0.00529265255292653,-0.00930232558139535,-0.00652985074626866,311
2018-02-28,"10011","NY","New York","New York","New York",25,4559,-0.0119202427394885,-0.0521829521829522,-0.0508015823443681,1092
2018-02-28,"10128","NY","New York","New York","New York",26,3528,0.00227272727272727,0.00455580865603645,-0.00395256916996047,1115
2018-02-28,"77573","TX","Houston","Galveston","League City",27,2001,0.00100050025012506,0.00502260170768458,0.00351053159478435,24836
2018-02-28,"77584","TX","Houston","Brazoria","Pearland",28,1885,0.00265957446808511,0.00640683395621997,-0.0151515151515152,22737
2018-02-28,"28269","NC","Charlotte","Mecklenburg","Charlotte",29,1399,0.00143163922691482,0.00575125808770669,0.0424739195230998,22882
2018-02-28,"11201","NY","New York","Kings","New York",30,3162,-0.0134165366614665,-0.0374429223744292,0.0784447476125512,1447
2018-02-28,"79912","TX","El Paso","El Paso","El Paso",31,1258,0.000795544948289578,0.000795544948289578,-0.010228166797797,18943
2018-02-28,"78572","TX","McAllen","Hidalgo","Mission",32,1098,0.0110497237569061,0.0437262357414449,0.0129151291512915,19273
2018-02-28,"94565","CA","San Francisco","Contra Costa","Pittsburg",33,2240,-0.000892060660124889,0.00223713646532438,0.0601041173686701,21004
2018-02-28,"30349","GA","Atlanta","Clayton","Riverdale",34,1170,0.00343053173241852,0.0138648180242634,0.0626702997275204,21812
2018-02-28,"20002","DC","Washington","District of Columbia","Washington",35,2561,-0.00505050505050505,-0.0247524752475248,-0.0284522003034901,1090
2018-02-28,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",36,5922,-0.000506329113924051,0.00101419878296146,-0.00219039595619208,6008
2018-02-28,"78130","TX","San Antonio","Comal","New Braunfels",37,1478,-0.00202565833896016,-0.00337154416722859,0.0144131777625257,20146
2018-02-28,"78613","TX","Austin","Williamson","Cedar Park",38,1746,0.00172117039586919,0.00114678899082569,0.00402530189764232,22109
2018-02-28,"20009","DC","Washington","District of Columbia","Washington",39,2642,0.00303720577069096,-0.00414624952883528,-0.0127055306427504,570
2018-02-28,"75052","TX","Dallas-Fort Worth","Dallas","Grand Prairie",40,1603,0.00312891113892365,0.0100819155639572,0.036869340232859,23783
2018-02-28,"10462","NY","New York","Bronx","New York",41,1840,0.00987925356750823,0.0250696378830084,0.0395480225988701,1044
2018-02-28,"10456","NY","New York","Bronx","New York",42,1902,-0.000525486074619023,-0.00523012552301255,0.0292207792207792,619
2018-02-28,"37042","TN","Clarksville","Montgomery","Clarksville",43,954,0.00210084033613445,0.00952380952380952,0.022508038585209,24945
2018-02-28,"10003","NY","New York","New York","New York",44,4318,-0.0103140041256017,-0.0406576316374139,-0.0266005410279531,895
2018-02-28,"77429","TX","Houston","Harris","Cypress",45,1754,0.00515759312320917,0.01270207852194,0.00400686891814539,25550
2018-02-28,"11206","NY","New York","Kings","New York",46,2560,-0.0062111801242236,-0.0138674884437596,-0.0206579954093343,383
2018-02-28,"63376","MO","St. Louis","Saint Charles","Saint Peters",47,1473,0.00546075085324232,0.00477489768076398,0.0165631469979296,22501
2018-02-28,"60613","IL","Chicago","Cook","Chicago",48,2586,-0.0208254449072321,-0.0970670391061453,-0.106735751295337,2263
2018-02-28,"77479","TX","Houston","Fort Bend","Sugar Land",49,2336,0.00386764073914912,0.00386764073914912,-0.0262609420591913,25516
2018-02-28,"30044","GA","Atlanta","Gwinnett","Lawrenceville",50,1382,0.00582241630276565,0.0139398385913426,0.046969696969697,21333
2018-02-28,"73099","OK","Oklahoma City","Canadian","Yukon",51,1237,0.00243111831442464,0.00405844155844156,0.0131040131040131,25690
2018-02-28,"77036","TX","Houston","Harris","Houston",52,1533,0.00392927308447937,0.00788954635108481,0.014559894109861,5098
2018-02-28,"77433","TX","Houston","Harris","Cypress",53,1749,0.00632911392405063,0.0156794425087108,0.00459506031016657,24879
2018-02-28,"10463","NY","New York","Bronx","New York",54,2091,-0.010879848628193,-0.0438957475994513,-0.0183098591549296,1227
2018-02-28,"11230","NY","New York","Kings","New York",55,2493,-0.0111067036890123,-0.0126732673267327,0.0158924205378973,3511
2018-02-28,"60629","IL","Chicago","Cook","Chicago",56,1440,0.000694927032661571,-0.00346020761245675,0.00840336134453781,19027
2018-02-28,"11209","NY","New York","Kings","New York",57,2581,-0.00616095494801694,-0.0130019120458891,0.0440938511326861,3494
2018-02-28,"60625","IL","Chicago","Cook","Chicago",58,2147,-0.00601851851851852,-0.0137804317868627,-0.0191868433074463,5149
2018-02-28,"30043","GA","Atlanta","Gwinnett","Lawrenceville",59,1502,0.00133333333333333,0.00401069518716578,0.0245566166439291,22570
2018-02-28,"75034","TX","Dallas-Fort Worth","Collin","Frisco",60,2587,0.00466019417475728,0.0066147859922179,0.000386697602474865,16188
2018-02-28,"11212","NY","New York","Kings","New York",61,2244,-0.00620017714791851,-0.0170827858081472,-0.0196592398427261,1800
2018-02-28,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",62,2126,-0.00421545667447307,-0.0175600739371534,0.0167384026781444,5755
2018-02-28,"28277","NC","Charlotte","Mecklenburg","Charlotte",63,2083,-0.00477783086478739,-0.0220657276995305,-0.0514571948998178,17141
2018-02-28,"10024","NY","New York","New York","New York",64,4125,-0.0155131264916468,-0.0449178050474647,-0.0765614506380121,1057
2018-02-28,"85032","AZ","Phoenix","Maricopa","Phoenix",65,1452,0.00137931034482759,0.004149377593361,0.0506512301013025,16653
2018-02-28,"07030","NJ","New York","Hudson","Hoboken",66,2636,0.00380807311500381,-0.00603318250377074,-0.0741131015103618,2560
2018-02-28,"11214","NY","New York","Kings","New York",67,2318,-0.00982486117043998,-0.0317460317460317,-0.0148746281342966,1309
2018-02-28,"21234","MD","Baltimore","Baltimore","Parkville",68,1637,0.000611246943765281,0.00122324159021407,0.0244055068836045,21370
2018-02-28,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",69,2350,0.0155574762316335,0.034330985915493,-0.0573606097071801,4879
2018-02-28,"78521","TX","Brownsville","Cameron","Brownsville",70,850,-0.0116279069767442,-0.0395480225988701,-0.0274599542334096,20105
2018-02-28,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",71,1620,0.00247524752475248,-0.003690036900369,0.0131332082551595,19730
2018-02-28,"77077","TX","Houston","Harris","Houston",72,2137,0.00234521575984991,0.0104018912529551,0.0313706563706564,11278
2018-02-28,"94501","CA","San Francisco","Alameda","Alameda",73,3490,0.00460564191134139,0.0133565621370499,0.0201695410698626,9809
2018-02-28,"30096","GA","Atlanta","Gwinnett","Duluth",74,1493,0.00134138162307176,0.00606469002695418,0.0339335180055402,12459
2018-02-28,"78704","TX","Austin","Travis","Austin",75,2491,0.00241448692152917,-0.0036,-0.00717417297728179,7683
2018-02-28,"98052","WA","Seattle","King","Redmond",76,2857,-0.00383542538354254,-0.0161845730027548,0.0124025513819986,13670
2018-02-28,"77379","TX","Houston","Harris","Tomball",77,1851,0.0065252854812398,0.0198347107438017,0.0283333333333333,24389
2018-02-28,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",78,2107,-0.00566304860783389,-0.0117260787992495,0.0353808353808354,5822
2018-02-28,"11221","NY","New York","Kings","New York",79,2488,-0.0107355864811133,-0.020857929948839,-0.00519792083166733,1089
2018-02-28,"78245","TX","San Antonio","Bexar","San Antonio",80,1298,0.00231660231660232,0.00854700854700855,0.0326173428798727,20431
2018-02-28,"11229","NY","New York","Kings","New York",81,2378,-0.00668337510442774,-0.00751252086811352,-0.0054370556252614,6602
2018-02-28,"08701","NJ","New York","Ocean","Lakewood",82,2073,-0.00192585459797785,0.000965717044905842,-0.000482160077145612,13778
2018-02-28,"11207","NY","New York","Kings","New York",83,2220,-0.0049305244285074,-0.0163934426229508,-0.0250329380764163,2534
2018-02-28,"60619","IL","Chicago","Cook","Chicago",84,1391,0.00143988480921526,-0.000718390804597701,0.0273264401772526,12201
2018-02-28,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",85,4259,0.00709387562071412,0.0116389548693587,0.0307357212003872,4631
2018-02-28,"94110","CA","San Francisco","San Francisco","San Francisco",86,4646,-0.00193340494092374,-0.00364572163843019,0.00323904124379184,6368
2018-02-28,"78666","TX","Austin","Hays","San Marcos",87,1444,0.00208188757807078,-0.00960219478737997,-0.0136612021857923,10122
2018-02-28,"30024","GA","Atlanta","Gwinnett","Suwanee",88,1944,0.00154559505409583,0.00102986611740474,0.0226196738558653,21241
2018-02-28,"60610","IL","Chicago","Cook","Chicago",89,1892,-0.00734522560335782,-0.0292457670600308,-0.0277492291880781,1206
2018-02-28,"10019","NY","New York","New York","New York",90,3857,-0.0160714285714286,-0.0419771485345256,-0.0160714285714286,778
2018-02-28,"44107","OH","Cleveland","Cuyahoga","Lakewood",91,1317,-0.00227272727272727,-0.0229970326409496,0.00919540229885057,9707
2018-02-28,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",92,1655,0.00120992135511192,0.0054678007290401,0.029228855721393,10535
2018-02-28,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",93,1953,0.00514668039114771,0.0113930605903677,0.0322410147991543,12090
2018-02-28,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",94,2181,0.00553250345781466,0.00646054453161052,0.0139470013947001,18989
2018-02-28,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",95,2464,0.0131578947368421,-0.000405679513184584,-0.0303030303030303,2231
2018-02-28,"11377","NY","New York","Queens","New York",96,2348,-0.0101180438448567,-0.0228880565959218,0.023539668700959,2158
2018-02-28,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",97,2414,0.00249169435215947,0.00541441066222407,0.0709849157054126,8894
2018-02-28,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",98,1673,0.0276412776412776,0.0786589297227595,0.0690095846645367,13850
2018-02-28,"02169","MA","Boston","Norfolk","Quincy",99,2465,0.00530179445350734,0.0169141914191419,0.0414026193493874,7948
2018-02-28,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",100,1441,-0.000693481276005548,0.000694444444444444,0.00628491620111732,9492
2018-02-28,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",101,2328,0.000429737859905458,0.00215238915195867,0.0519656574785359,11330
2018-02-28,"66062","KS","Kansas City","Johnson","Olathe",102,1786,0.00790067720090293,0.0182440136830103,0.00224466891133558,21747
2018-02-28,"44035","OH","Cleveland","Lorain","Elyria",103,846,-0.00353356890459364,-0.0116822429906542,0.00714285714285714,19026
2018-02-28,"95630","CA","Sacramento","Sacramento","Folsom",104,2311,0.00173385348938015,0.00741063644289451,0.0257434531735464,19624
2018-02-28,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",105,2339,0.00128424657534247,0.000427715996578272,0.0299427564949362,20089
2018-02-28,"11234","NY","New York","Kings","New York",106,2283,0.000876808417360807,0.00572687224669604,-0.0276831345826235,11352
2018-02-28,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",107,2852,0.00175623463294696,0.00564174894217207,0.0427787934186472,16590
2018-02-28,"85710","AZ","Tucson","Pima","Tucson",108,1148,0.00174520069808028,0.00701754385964912,0.0436363636363636,13418
2018-02-28,"19143","PA","Philadelphia","Philadelphia","Philadelphia",109,1239,0.00731707317073171,-0.00321802091713596,-0.0439814814814815,4001
2018-02-28,"78745","TX","Austin","Travis","Austin",110,1662,-0.0018018018018018,-0.00716845878136201,-0.00359712230215827,13648
2018-02-28,"11355","NY","New York","Queens","New York",111,2517,-0.000793965859468043,-0.00944510035419126,0.0055932880543348,2909
2018-02-28,"10314","NY","New York","Richmond","New York",112,2253,0.00356347438752784,-0.00353825740822645,0.00805369127516779,13071
2018-02-28,"60617","IL","Chicago","Cook","Chicago",113,1349,0.00148478099480327,0,0.0120030007501875,17305
2018-02-28,"30281","GA","Atlanta","Henry","Stockbridge",114,1250,0.00644122383252818,0.0237510237510237,0.0841283607979185,20478
2018-02-28,"32210","FL","Jacksonville","Duval","Jacksonville",115,1045,0.00868725868725869,0.0175267770204479,0.021505376344086,18269
2018-02-28,"37075","TN","Nashville","Sumner","Hendersonville",116,1690,0.0029673590504451,0.0041592394533571,-0.00529723366686286,22084
2018-02-28,"94558","CA","Napa","Napa","Napa",117,2877,0.00770577933450088,0.039378612716763,0.0828001505457283,14248
2018-02-28,"60611","IL","Chicago","Cook","Chicago",118,1818,-0.0108813928182807,-0.0267665952890792,-0.00655737704918033,724
2018-02-28,"11215","NY","New York","Kings","New York",119,2913,-0.0175379426644182,-0.0424063116370809,0.0527647271413083,1609
2018-02-28,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",120,3246,0,-0.00794621026894866,0.00433168316831683,4803
2018-02-28,"85225","AZ","Phoenix","Maricopa","Chandler",121,1386,0.00362056480811007,0.0116788321167883,0.0374251497005988,16601
2018-02-28,"91910","CA","San Diego","San Diego","Chula Vista",122,2513,-0.000397772474144789,-0.00158919348430671,0.0367161716171617,11961
2018-02-28,"87111","NM","Albuquerque","Bernalillo","Albuquerque",123,1383,0,0.000723589001447178,0.0267260579064588,18098
2018-02-28,"28027","NC","Charlotte","Cabarrus","Concord",124,1420,0.00211714890613973,0.00282485875706215,0.0471976401179941,19987
2018-02-28,"06010","CT","Hartford","Hartford","Bristol",125,1513,-0.00525969756738988,-0.00525969756738988,-0.0207119741100324,14751
2018-02-28,"78240","TX","San Antonio","Bexar","San Antonio",126,1358,-0.00293685756240822,-0.00803506208911614,0.00816629547141797,11133
2018-02-28,"87114","NM","Albuquerque","Bernalillo","Albuquerque",127,1295,0.000772797527047913,0.0101404056162247,0.0384923817161187,20447
2018-02-28,"89108","NV","Las Vegas","Clark","Las Vegas",128,1205,0.00333055786844296,0.0117548278757347,0.0533216783216783,15042
2018-02-28,"85308","AZ","Phoenix","Maricopa","Glendale",129,1487,0.00269723533378287,0.00472972972972973,0.0304920304920305,20568
2018-02-28,"11211","NY","New York","Kings","New York",130,2843,-0.0131898646303367,-0.0427609427609428,-0.0343070652173913,582
2018-02-28,"17603","PA","Lancaster","Lancaster","Lancaster",131,1183,0,0.00424448217317487,0.0413732394366197,17319
2018-02-28,"93722","CA","Fresno","Fresno","Fresno",132,1342,0.0052434456928839,0.0166666666666667,0.0362934362934363,19664
2018-02-28,"80134","CO","Denver","Douglas","Parker",133,2478,-0.000806451612903226,0,0.0081366965012205,18422
2018-02-28,"48180","MI","Detroit","Wayne","Taylor",134,1000,0.0050251256281407,0.00908173562058527,0.0604453870625663,21610
2018-02-28,"85281","AZ","Phoenix","Maricopa","Tempe",135,1411,0.00284292821606254,0.000709219858156028,0.0428677014042868,6126
2018-02-28,"78577","TX","McAllen","Hidalgo","Pharr",136,908,0.00331491712707182,0.0179372197309417,-0.0130434782608696,15087
2018-02-28,"94533","CA","Vallejo","Solano","Fairfield",137,1969,0.00203562340966921,0.00305654610290372,0.0597416576964478,15909
2018-02-28,"15601","PA","Pittsburgh","Westmoreland","Greensburg",138,957,0.00314465408805032,0.00630914826498423,-0.00726141078838174,18495
2018-02-28,"95608","CA","Sacramento","Sacramento","Carmichael",139,1899,0.00158227848101266,0.0133404482390608,0.0845231296402056,15658
2018-02-28,"43055","OH","Columbus","Licking","Newark",140,867,0.00813953488372093,0.0152224824355972,0.0309155766944114,18322
2018-02-28,"43081","OH","Columbus","Franklin","Westerville",141,1662,-0.00240096038415366,-0.00359712230215827,-0.0018018018018018,15306
2018-02-28,"44060","OH","Cleveland","Lake","Mentor",142,1379,0.00363901018922853,0.0214814814814815,0,20125
2018-02-28,"80013","CO","Denver","Arapahoe","Aurora",143,1941,0.00310077519379845,0.00726517903476907,0.0486223662884927,19900
2018-02-28,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",144,1852,0.00162249864791779,0.00926430517711172,0.0346368715083799,20631
2018-02-28,"20906","MD","Washington","Montgomery","Silver Spring",145,2203,0.000908677873693776,-0.00316742081447964,0.0213259156235512,10366
2018-02-28,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",146,1676,0.00660660660660661,0.00842358604091456,-0.00356718192627824,5238
2018-02-28,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",147,4619,0.00347599391701065,0.00522306855277475,0.0147188049209139,9909
2018-02-28,"43123","OH","Columbus","Franklin","Grove City",148,1403,0.000713266761768902,-0.0049645390070922,0.0423476968796434,18639
2018-02-28,"97229","OR","Portland","Washington","Cedar Mill",149,2405,-0.00865622423742786,-0.0286752827140549,-0.0403032721468476,18280
2018-02-28,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",150,1562,0,-0.00636132315521628,0.022920759659463,21132
2018-02-28,"91709","CA","Riverside","San Bernardino","Chino Hills",151,3132,0.00675024108003857,0.0103225806451613,0.029585798816568,19559
2018-02-28,"11385","NY","New York","Queens","New York",152,2293,-0.00993091537132988,-0.0205040580948313,0.0164007092198582,3060
2018-02-28,"85364","AZ","Yuma","Yuma","Yuma",153,897,0.00111607142857143,0.00899887514060742,0.0298507462686567,15909
2018-02-28,"11373","NY","New York","Queens","New York",154,2386,-0.00913621262458472,-0.0237315875613748,0.0235950235950236,1826
2018-02-28,"14850","NY","Ithaca","Tompkins","Ithaca",155,1805,0.015185601799775,0.0191981931112366,0.118339529120198,9966
2018-02-28,"65807","MO","Springfield","Greene","Springfield",156,827,0.00242424242424242,0.00853658536585366,-0.00720288115246099,16138
2018-02-28,"98012","WA","Seattle","Snohomish","Bothell",157,2414,0.00249169435215947,0.00332502078137988,0.0198563582594001,16327
2018-02-28,"77459","TX","Houston","Fort Bend","Missouri City",158,1872,0.00214132762312634,0.0102536427415003,-0.00794912559618442,21712
2018-02-28,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",159,3627,-0.00357142857142857,-0.0154723127035831,-0.013598041881969,16673
2018-02-28,"95823","CA","Sacramento","Sacramento","Sacramento",160,1550,-0.00128865979381443,-0.00193174500965873,0.0793871866295265,14927
2018-02-28,"44256","OH","Cleveland","Medina","Medina",161,1593,-0.0117866004962779,-0.0415162454873646,-0.00499687695190506,19760
2018-02-28,"02148","MA","Boston","Middlesex","Malden",162,2463,0.00901269971323228,0.0271059216013344,0.019453642384106,5944
2018-02-28,"60620","IL","Chicago","Cook","Chicago",163,1384,0.00144717800289436,-0.00144300144300144,0.0251851851851852,14213
2018-02-28,"10028","NY","New York","New York","New York",164,3495,-0.00427350427350427,-0.00512382578992314,-0.017430418892325,922
2018-02-28,"27410","NC",,"Guilford","Greensboro",165,1557,-0.00128287363694676,-0.000641848523748395,0.0359281437125748,14409
2018-02-28,"45011","OH","Cincinnati","Butler","Hamilton",166,1575,-0.00126823081800888,-0.000634517766497462,0.0416666666666667,20302
2018-02-28,"76063","TX","Dallas-Fort Worth","Tarrant","Mansfield",167,1869,-0.00690754516471838,-0.0163157894736842,0.00322061191626409,18490
2018-02-28,"33647","FL","Tampa","Hillsborough","Tampa",168,1924,0.00469973890339426,0,0.00260552371026576,15189
2018-02-28,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",169,2679,0.000373412994772218,0,0.0501764014112113,11513
2018-02-28,"11238","NY","New York","Kings","New York",170,2771,-0.00964974982130093,-0.0273780273780274,0.00727008360596147,791
2018-02-28,"60634","IL","Chicago","Cook","Chicago",171,1809,0.00332778702163062,0.00444197667962243,0.0111794298490777,16941
2018-02-28,"08753","NJ","New York","Ocean","Toms River",172,1950,-0.00204708290685773,0.0036026762738034,0.0225485055060304,22826
2018-02-28,"06902","CT","Stamford","Fairfield","Stamford",173,3118,0,0.00257234726688103,0.0146436706801171,5961
2018-02-28,"65203","MO","Columbia","Boone","Columbia",174,1331,-0.00448765893792072,-0.0177121771217712,-0.00597460791635549,15943
2018-02-28,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",175,1350,-0.0014792899408284,0.00371747211895911,-0.0181818181818182,11197
2018-02-28,"98103","WA","Seattle","King","Seattle",176,2868,-0.00278164116828929,-0.0161234991423671,0.00490539593552908,10834
2018-02-28,"92345","CA","Riverside","San Bernardino","Hesperia",177,1342,0.00149253731343284,0.00675168792198049,0.0650793650793651,21008
2018-02-28,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",178,1441,0.00138985406532314,0.00628491620111732,0.0729709605361132,14499
2018-02-28,"92126","CA","San Diego","San Diego","San Diego",179,2590,-0.000771604938271605,-0.00346287033474413,0.0447761194029851,13354
2018-02-28,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",180,3791,0.00904977375565611,0.0254260210981877,0.0463704112613856,5097
2018-02-28,"43130","OH","Columbus","Fairfield","Lancaster",181,1044,0.00191938579654511,0.0336633663366337,-0.0122989593188269,17945
2018-02-28,"27406","NC",,"Guilford","Greensboro",182,910,0,-0.0108695652173913,0.0178970917225951,20556
2018-02-28,"60016","IL","Chicago","Cook","Des Plaines",183,1923,0.00208441896821261,0.00575313807531381,0.0310991957104558,9745
2018-02-28,"46307","IN","Chicago","Lake","Crown Point",184,1537,-0.00324254215304799,-0.0115755627009646,0.00326370757180157,27633
2018-02-28,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",185,1766,-0.00450958286358512,-0.0100896860986547,0.0102974828375286,20123
2018-02-28,"28314","NC","Fayetteville","Cumberland","Fayetteville",186,870,-0.00229357798165138,-0.00911161731207289,-0.0268456375838926,7636
2018-02-28,"27610","NC","Raleigh","Wake","Raleigh",187,1255,0.0023961661341853,0.0104669887278583,0.0228198859005705,20509
2018-02-28,"89121","NV","Las Vegas","Clark","Las Vegas",188,1252,0.000799360511590727,0.00805152979066022,0.0476987447698745,10554
2018-02-28,"29732","SC","Charlotte","York","Rock Hill",189,1333,-0.00596569724086503,-0.0155096011816839,0.0863895680521597,19280
2018-02-28,"75056","TX","Dallas-Fort Worth","Denton","The Colony",190,1801,-0.00110926234054354,-0.0016629711751663,0.0279680365296804,15135
2018-02-28,"30040","GA","Atlanta","Forsyth","Cumming",191,1686,0.000593471810089021,-0.00118483412322275,0.0205811138014528,19216
2018-02-28,"30188","GA","Atlanta","Cherokee","Woodstock",192,1499,-0.00266134397870925,-0.00133244503664224,0.0352209944751381,20497
2018-02-28,"79938","TX","El Paso","El Paso","El Paso",193,1104,0.00272479564032698,0.00363636363636364,0.00181488203266788,20469
2018-02-28,"92336","CA","Riverside","San Bernardino","Fontana",194,2211,0.005,0.0114364135407136,0.0156178226917777,22928
2018-02-28,"99301","WA","Kennewick","Franklin","Pasco",195,1346,0.00148809523809524,0.00522778192681105,0.0314176245210728,18858
2018-02-28,"20011","DC","Washington","District of Columbia","Washington",196,2601,0.00269853508095605,0.00463499420625724,0.0329626687847498,6880
2018-02-28,"77095","TX","Houston","Harris","Houston",197,1694,0.00474495848161329,0.0101371496720334,0.0101371496720334,20299
2018-02-28,"91911","CA","San Diego","San Diego","Chula Vista",198,2384,0.000419639110365086,0.00590717299578059,0.0609701824655096,11862
2018-02-28,"77845","TX","College Station","Brazos","College Station",199,1716,0.00586166471277843,0.0111962286387743,-0.0171821305841924,16338
2018-02-28,"92503","CA","Riverside","Riverside","Riverside",200,1934,0.00311203319502075,0.0104493207941484,0.0673289183222958,17863
2018-02-28,"94536","CA","San Francisco","Alameda","Fremont",201,3232,0.000929080210591514,-0.000618429189857761,0.00748129675810474,14211
2018-02-28,"27587","NC","Raleigh","Wake","Wake Forest",202,1647,0.00121580547112462,0.0036563071297989,0.0332496863237139,21919
2018-02-28,"21740","MD","Hagerstown","Washington","Hagerstown",203,1093,0.000915750915750916,0.00644567219152855,-0.0162016201620162,16882
2018-02-28,"11233","NY","New York","Kings","New York",204,2344,-0.0055154857870174,-0.0134680134680135,-0.0134680134680135,660
2018-02-28,"07302","NJ","New York","Hudson","Jersey City",205,2520,-0.000793021411578113,-0.0136986301369863,-0.0614525139664804,3060
2018-02-28,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",206,2313,-0.00172637030643073,-0.00558899398108341,0.0358262427227944,10539
2018-02-28,"22191","VA","Washington","Prince William","Woodbridge",207,1809,-0.00658978583196046,-0.0258481421647819,-0.00495049504950495,8812
2018-02-28,"19111","PA","Philadelphia","Philadelphia","Philadelphia",208,1308,0.00229885057471264,-0.0045662100456621,0.021875,12310
2018-02-28,"89117","NV","Las Vegas","Clark","Las Vegas",209,1600,0.00187852222917971,0.00946372239747634,0.0554089709762533,14001
